"meta_id","post_id","meta_key","meta_value"
"9919","3173","tiny_compress_images","a:4:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:18648;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:17674;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:300;s:5:""ratio"";d:0.94779999999999997584154698415659368038177490234375;}s:3:""end"";i:1689957621;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:5696;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:5696;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957623;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9920","3161","tiny_compress_images","a:4:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:19682;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:16810;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:300;s:5:""ratio"";d:0.85409999999999997033484078201581723988056182861328125;}s:3:""end"";i:1689957622;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:5466;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:5466;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957623;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9921","3159","tiny_compress_images","a:4:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:26586;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:24657;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:300;s:5:""ratio"";d:0.927400000000000002131628207280300557613372802734375;}s:3:""end"";i:1689957623;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:7702;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:7702;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957624;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9922","3149","tiny_compress_images","a:4:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:24712;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:23813;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:300;s:5:""ratio"";d:0.963600000000000012079226507921703159809112548828125;}s:3:""end"";i:1689957625;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:7256;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:7256;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957627;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9923","3153","tiny_compress_images","a:4:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:26676;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:26676;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:300;s:5:""ratio"";d:1;}s:3:""end"";i:1689957624;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:7939;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:7939;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957625;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9924","3144","tiny_compress_images","a:7:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:18243;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:18243;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:400;s:5:""ratio"";d:1;}s:3:""end"";i:1689957625;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:3915;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:3915;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957626;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:9491;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:9491;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:225;s:6:""height"";i:300;s:5:""ratio"";d:1;}s:3:""end"";i:1689957628;}s:21:""woocommerce_thumbnail"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9925","3103","tiny_compress_images","a:4:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:22794;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:19317;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:300;s:5:""ratio"";d:0.84750000000000003108624468950438313186168670654296875;}s:3:""end"";i:1689957625;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:5990;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:5937;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.99119999999999996997956941413576714694499969482421875;}s:3:""end"";i:1689957627;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9926","3099","tiny_compress_images","a:4:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:18638;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:16636;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:300;s:5:""ratio"";d:0.89259999999999994901855870921281166374683380126953125;}s:3:""end"";i:1689957626;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:5369;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:5369;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957628;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9927","3091","tiny_compress_images","a:4:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:14945;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:14945;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:300;s:5:""ratio"";d:1;}s:3:""end"";i:1689957628;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:5087;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:5087;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957629;}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9928","3081","tiny_compress_images","a:7:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:123828;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:113676;s:4:""type"";s:9:""image/png"";s:5:""width"";i:411;s:6:""height"";i:568;s:5:""ratio"";d:0.91800000000000003819167204710538499057292938232421875;}s:3:""end"";i:1689957630;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:45434;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:15058;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.331399999999999972377651147326105274260044097900390625;}s:3:""end"";i:1689957632;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:118697;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:36800;s:4:""type"";s:9:""image/png"";s:5:""width"";i:217;s:6:""height"";i:300;s:5:""ratio"";d:0.309999999999999997779553950749686919152736663818359375;}s:3:""end"";i:1689957635;}s:21:""woocommerce_thumbnail"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9929","3079","tiny_compress_images","a:7:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:54080;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:49527;s:4:""type"";s:9:""image/png"";s:5:""width"";i:350;s:6:""height"";i:300;s:5:""ratio"";d:0.91579999999999994741983755375258624553680419921875;}s:3:""end"";i:1689957629;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:39362;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:15470;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.3930000000000000159872115546022541821002960205078125;}s:3:""end"";i:1689957631;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:125481;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:48000;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:257;s:5:""ratio"";d:0.382500000000000006661338147750939242541790008544921875;}s:3:""end"";i:1689957634;}s:21:""woocommerce_thumbnail"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9930","3057","tiny_compress_images","a:11:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:140737;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:128010;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1350;s:6:""height"";i:602;s:5:""ratio"";d:0.9095999999999999641175918441149406135082244873046875;}s:3:""end"";i:1689957633;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:6085;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:6085;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957634;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:11839;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:11839;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:134;s:5:""ratio"";d:1;}s:3:""end"";i:1689957636;}s:12:""medium_large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:49739;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:46315;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:768;s:6:""height"";i:342;s:5:""ratio"";d:0.931200000000000027711166694643907248973846435546875;}s:3:""end"";i:1689957639;}s:5:""large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:76814;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:61530;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:1024;s:6:""height"";i:457;s:5:""ratio"";d:0.80100000000000004529709940470638684928417205810546875;}s:3:""end"";i:1689957641;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9931","3063","tiny_compress_images","a:11:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:947774;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:306689;s:4:""type"";s:9:""image/png"";s:5:""width"";i:1200;s:6:""height"";i:535;s:5:""ratio"";d:0.32359999999999999875655021241982467472553253173828125;}s:3:""end"";i:1689957636;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:33630;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:13426;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.399199999999999999289457264239899814128875732421875;}s:3:""end"";i:1689957637;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:62779;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:23322;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:134;s:5:""ratio"";d:0.371499999999999996891375531049561686813831329345703125;}s:3:""end"";i:1689957639;}s:12:""medium_large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:386673;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:127856;s:4:""type"";s:9:""image/png"";s:5:""width"";i:768;s:6:""height"";i:342;s:5:""ratio"";d:0.3306999999999999939603867460391484200954437255859375;}s:3:""end"";i:1689957643;}s:5:""large"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:691093;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:223406;s:4:""type"";s:9:""image/png"";s:5:""width"";i:1024;s:6:""height"";i:457;s:5:""ratio"";d:0.323299999999999976285636194006656296551227569580078125;}s:3:""end"";i:1689957649;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9932","3049","tiny_compress_images","a:9:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:34384;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:34319;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:650;s:6:""height"";i:487;s:5:""ratio"";d:0.99809999999999998721023075631819665431976318359375;}s:3:""end"";i:1689957636;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:4784;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:4784;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957637;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:11207;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:11207;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:225;s:5:""ratio"";d:1;}s:3:""end"";i:1689957639;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9933","3050","tiny_compress_images","a:9:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:5959;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:5959;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:200;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957631;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:4784;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:4784;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957632;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:11207;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:11207;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:225;s:5:""ratio"";d:1;}s:3:""end"";i:1689957634;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9934","2992","tiny_compress_images","a:7:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:98508;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:73253;s:4:""type"";s:9:""image/png"";s:5:""width"";i:400;s:6:""height"";i:400;s:5:""ratio"";d:0.7436000000000000387245790989254601299762725830078125;}s:3:""end"";i:1689957637;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:30484;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:14591;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.47860000000000002540190280342358164489269256591796875;}s:3:""end"";i:1689957639;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:107170;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:52731;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:300;s:5:""ratio"";d:0.49199999999999999289457264239899814128875732421875;}s:3:""end"";i:1689957641;}s:21:""woocommerce_thumbnail"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9935","2985","tiny_compress_images","a:7:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:15082;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:4308;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:100;s:5:""ratio"";d:0.285600000000000020516921495072892867028713226318359375;}s:3:""end"";i:1689957637;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:4527;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:2847;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:100;s:5:""ratio"";d:0.6289000000000000145661260830820538103580474853515625;}s:3:""end"";i:1689957638;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:8393;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:4308;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:100;s:5:""ratio"";d:0.51329999999999997850608224325696937739849090576171875;}s:3:""end"";i:1689957640;}s:21:""woocommerce_thumbnail"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9936","2974","tiny_compress_images","a:7:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:22430;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:17556;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:350;s:5:""ratio"";d:0.7826999999999999513278226004331372678279876708984375;}s:3:""end"";i:1689957641;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:11666;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:6703;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.5745999999999999996447286321199499070644378662109375;}s:3:""end"";i:1689957642;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:42978;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:17025;s:4:""type"";s:9:""image/png"";s:5:""width"";i:257;s:6:""height"";i:300;s:5:""ratio"";d:0.39610000000000000763833440942107699811458587646484375;}s:3:""end"";i:1689957644;}s:21:""woocommerce_thumbnail"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9937","2970","tiny_compress_images","a:7:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:43536;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:39419;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:350;s:5:""ratio"";d:0.9053999999999999825917029738775454461574554443359375;}s:3:""end"";i:1689957643;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:24383;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:11808;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.484300000000000008260059303211164660751819610595703125;}s:3:""end"";i:1689957644;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:71326;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:30800;s:4:""type"";s:9:""image/png"";s:5:""width"";i:257;s:6:""height"";i:300;s:5:""ratio"";d:0.431800000000000017141843500212416984140872955322265625;}s:3:""end"";i:1689957647;}s:21:""woocommerce_thumbnail"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9938","2969","tiny_compress_images","a:9:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:233428;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:220698;s:4:""type"";s:9:""image/png"";s:5:""width"";i:706;s:6:""height"";i:456;s:5:""ratio"";d:0.94550000000000000710542735760100185871124267578125;}s:3:""end"";i:1689957645;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:40963;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:18671;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.455799999999999982946974341757595539093017578125;}s:3:""end"";i:1689957647;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:109820;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:44677;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:194;s:5:""ratio"";d:0.406799999999999994937383007709286175668239593505859375;}s:3:""end"";i:1689957649;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9939","2968","tiny_compress_images","a:7:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:12487;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:11891;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:350;s:5:""ratio"";d:0.95230000000000003534950110406498424708843231201171875;}s:3:""end"";i:1689957643;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:10259;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:4927;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.480300000000000004707345624410663731396198272705078125;}s:3:""end"";i:1689957645;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:32597;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:14085;s:4:""type"";s:9:""image/png"";s:5:""width"";i:257;s:6:""height"";i:300;s:5:""ratio"";d:0.432099999999999984101606287367758341133594512939453125;}s:3:""end"";i:1689957647;}s:21:""woocommerce_thumbnail"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9940","2967","tiny_compress_images","a:7:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:21914;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:16623;s:4:""type"";s:9:""image/png"";s:5:""width"";i:300;s:6:""height"";i:350;s:5:""ratio"";d:0.75860000000000005204725539442733861505985260009765625;}s:3:""end"";i:1689957646;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:6587;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:5016;s:4:""type"";s:9:""image/png"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:0.76149999999999995470290059529361315071582794189453125;}s:3:""end"";i:1689957647;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:21446;s:4:""type"";s:9:""image/png"";}s:6:""output"";a:5:{s:4:""size"";i:14069;s:4:""type"";s:9:""image/png"";s:5:""width"";i:257;s:6:""height"";i:300;s:5:""ratio"";d:0.65600000000000002753353101070388220250606536865234375;}s:3:""end"";i:1689957649;}s:21:""woocommerce_thumbnail"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
"9941","2966","tiny_compress_images","a:9:{i:0;a:3:{s:5:""input"";a:2:{s:4:""size"";i:114088;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:94921;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:765;s:6:""height"";i:494;s:5:""ratio"";d:0.83199999999999996180832795289461500942707061767578125;}s:3:""end"";i:1689957650;}s:9:""thumbnail"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:5506;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:5506;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:5:""ratio"";d:1;}s:3:""end"";i:1689957652;}s:6:""medium"";a:3:{s:5:""input"";a:2:{s:4:""size"";i:11516;s:4:""type"";s:10:""image/jpeg"";}s:6:""output"";a:5:{s:4:""size"";i:11516;s:4:""type"";s:10:""image/jpeg"";s:5:""width"";i:300;s:6:""height"";i:194;s:5:""ratio"";d:1;}s:3:""end"";i:1689957653;}s:21:""woocommerce_thumbnail"";a:0:{}s:18:""woocommerce_single"";a:0:{}s:29:""woocommerce_gallery_thumbnail"";a:0:{}s:12:""shop_catalog"";a:0:{}s:11:""shop_single"";a:0:{}s:14:""shop_thumbnail"";a:0:{}}"
